company,name,fuel,km_driven,mileage,torque,seats,engine,Insurance_id,Insurance
Toyota,Toyota Innova Crysta 2.4 GX MT BSIV,Diesel,43000,20.92 kmpl,145Nm@ 4600rpm,7,1496 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Renault,Renault Duster 85PS Diesel RxL,Diesel,60000,20.46 kmpl,144.15nm@ 4500rpm,5,1197 CC,16,"Comapany Name:Royal Sundaram,Policy Plan:7234"
Hyundai,Hyundai i20 Era 1.4 CRDi,Diesel,54000,20.77 kmpl,205Nm@ 1750-3250rpm,5,1186 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Maruti,Maruti Baleno Delta 1.2,Petrol,52000,16.9 kmpl,200Nm@ 1750rpm,5,1198 CC,16,"Comapany Name:Royal Sundaram,Policy Plan:7234"
Honda,Honda Jazz 1.2 S AT i VTEC,Petrol,50000,19.7 kmpl,140Nm@ 4400rpm,5,1197 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Hyundai,Hyundai i20 Active 1.2 SX with AVN,Petrol,52000,20.3 kmpl,69Nm@ 3500rpm,5,1198 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Hyundai,Hyundai i20 Asta Option 1.2,Petrol,15000,20.0 kmpl,360Nm@ 1750-2800rpm,5,1197 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Hyundai,Hyundai EON Era Plus,Petrol,50000,24.3 kmpl,330Nm@ 1600-2800rpm,5,1968 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Maruti,Maruti Swift Dzire VXI,Petrol,56000,18.6 kmpl,200Nm@ 1750rpm,5,2755 CC,16,"Comapany Name:Royal Sundaram,Policy Plan:7234"
Tata,Tata Tiago 1.2 Revotron XZ,Petrol,82000,17.0 kmpl,215Nm@ 1750-3000rpm,5,1591 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Ford,Ford Ikon 1.3 Flair,Petrol,121000,20.92 kmpl,114Nm@ 4000rpm,5,1197 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Maruti,Maruti Alto 800 LXI,Petrol,101903,18.7 kmpl,290Nm@ 1800-2800rpm,5,1582 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Renault,Renault Lodgy 85PS RxE 7 Seater,Diesel,120000,13.6 kmpl,190Nm@ 2000rpm,7,1248 CC,16,"Comapany Name:Royal Sundaram,Policy Plan:7234"
Maruti,Maruti Swift LXI Optional-O,Petrol,85568,13.6 kmpl,160Nm@ 2000rpm,5,1582 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Honda,Honda Mobilio RS i DTEC,Diesel,10000,17.8 kmpl,115Nm@ 4000rpm,7,1197 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Maruti,Maruti Swift VDI,Diesel,10000,21.79 kmpl,94.14Nm@ 3500rpm,5,1248 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Maruti,Maruti Alto LXi,Petrol,60000,22.7 kmpl,96.1Nm@ 3000rpm,5,1248 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Maruti,Maruti Swift VXI 2018,Petrol,80000,24.4 kmpl,277.5Nm@ 1700-2200rpm,5,2179 CC,16,"Comapany Name:Royal Sundaram,Policy Plan:7234"
Maruti,Maruti Wagon R AMT VXI,Petrol,10000,17.6 kmpl,113Nm@ 4200rpm,5,1461 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Tata,Tata Indigo CS LS (TDI) BS-III,Diesel,60000,23.59 kmpl,195Nm@ 1400-2200rpm,5,1199 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Maruti,Maruti Swift Dzire VXI 1.2,Petrol,42000,22.0 kmpl,200Nm@ 1250-4000rpm,5,814 CC,16,"Comapany Name:Royal Sundaram,Policy Plan:7234"
Renault,Renault KWID RXL,Petrol,50000,22.69 kmpl,172.5Nm@ 1750rpm,5,1197 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Maruti,Maruti Alto LX,Petrol,11500,11.36 kmpl,90Nm@ 3500rpm,5,796 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Tata,Tata Manza Aura Quadrajet BS IV,Diesel,15000,13.73 kmpl,219.7Nm@ 1500-2750rpm,5,1341 CC,16,"Comapany Name:Royal Sundaram,Policy Plan:7234"
Maruti,Maruti Baleno Delta 1.2,Petrol,32000,23.08 kmpl,190Nm@ 2000rpm,5,1493 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Mahindra,Mahindra Scorpio 1.99 S10 4WD,Diesel,50000,18.9 kmpl,114Nm@ 4000rpm,7,796 CC,16,"Comapany Name:Royal Sundaram,Policy Plan:7234"
Tata,Tata Harrier XZ Dark Edition BSIV,Diesel,5000,18.78 kmpl,620Nm@ 1500-2500rpm,5,1248 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Ford,Ford Fiesta 1.5 TDCi Trend,Diesel,10000,15.1 kmpl,101Nm@ 3000rpm,5,1198 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Mahindra,Mahindra Bolero 2011-2019 ZLX BSIII,Diesel,15000,21.43 kmpl,200Nm@ 1750rpm,7,2489 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Maruti,Maruti Alto 800 LXI,Petrol,100000,17.21 kmpl,114Nm@ 4000rpm,5,1198 CC,16,"Comapany Name:Royal Sundaram,Policy Plan:7234"
Maruti,Maruti Wagon R VXI BS IV,Petrol,120000,13.68 kmpl,,5,1197 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Ford,Ford Figo 1.5P Titanium AT,Petrol,25000,19.87 kmpl,343Nm@ 1400-2800rpm,5,1248 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Maruti,Maruti Omni E MPI STD BS IV,Petrol,70000,22.54 kmpl,190Nm@ 2000rpm,8,1248 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Mahindra,Mahindra XUV500 W8 2WD,Diesel,32000,21.4 kmpl,146Nm@ 4800rpm,7,1364 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Tata,Tata Indigo CS eGLX BS IV,Petrol,35000,19.0 kmpl,114Nm@ 3500rpm,5,1248 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Mahindra,Mahindra Scorpio VLS AT 2.2 mHAWK,Diesel,50000,,200Nm@ 1750rpm,8,1498 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Maruti,Maruti Alto K10 VXI AGS Optional,Petrol,100000,17.19 kmpl,180 Nm at 1440-1500rpm,5,1493 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Hyundai,Hyundai i10 Sportz,Petrol,3100,18.6 kmpl,110Nm@ 4800rpm,5,1405 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Hyundai,Hyundai Verna 1.6 SX,Diesel,60000,21.1 kmpl,250Nm@ 1500-4500rpm,5,2523 CC,16,"Comapany Name:Royal Sundaram,Policy Plan:7234"
Jaguar,Jaguar XE 2016-2019 2.0L Diesel Prestige,Diesel,170000,19.1 kmpl,190Nm@ 2000rpm,5,1193 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Jaguar,Jaguar XF 2.0 Diesel Portfolio,Diesel,50000,18.6 kmpl,135 Nm at 2500  rpm ,5,1197 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Tata,Tata Safari Storme EX,Diesel,120000,23.84 kmpl,20.4@ 1400-3400(kgm@ rpm),7,1498 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Volvo,Volvo XC40 D4 Inscription BSIV,Diesel,20000,18.2 kmpl,114Nm@ 4000rpm,5,1197 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Toyota,Toyota Camry 2.5 Hybrid,Petrol,10000,13.8 kmpl,114Nm@ 4000rpm,5,814 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Maruti,Maruti Wagon R LXI,Petrol,120000,24.7 kmpl,200Nm@ 1750rpm,5,1248 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Baleno Alpha 1.3,Diesel,25000,13.58 kmpl,113.75nm@ 4000rpm,5,1197 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Honda,Honda Jazz VX,Petrol,130000,25.44 kmpl,205Nm@ 1750-3250rpm,5,1248 CC,16,"Comapany Name:Royal Sundaram,Policy Plan:7234"
Toyota,Toyota Innova 2.5 VX (Diesel) 7 Seater,Diesel,120000,21.04 kmpl,,7,1197 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Maruti,Maruti Swift AMT VVT VXI,Petrol,40000,12.8 kmpl,240Nm@ 1600-2800rpm,5,1405 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Maruti,Maruti Swift AMT ZXI,Petrol,60000,20.4 kmpl,182.5Nm@ 1500-1800rpm,5,1196 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Hyundai,Hyundai Grand i10 1.2 CRDi Sportz,Diesel,70000,24.5 kmpl,180Nm@ 2000rpm,5,2523 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
BMW,BMW X4 M Sport X xDrive20d,Diesel,1000,28.4 kmpl,113Nm@ 4200rpm,5,1248 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
BMW,BMW X4 M Sport X xDrive20d,Diesel,10000,19.7 kmpl,153Nm@ 3750-3800rpm,5,1399 CC,16,"Comapany Name:Royal Sundaram,Policy Plan:7234"
Honda,Honda Amaze V CVT Petrol BSIV,Petrol,47000,22.0 kmpl,"14.9@ 3,400(kgm@ rpm)",5,2179 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Volvo,Volvo V40 D3 R-Design,Diesel,18000,20.51 kmpl,113Nm@ 4200rpm,5,1396 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Maruti,Maruti Baleno Alpha 1.3,Diesel,60000,19.09 kmpl,115Nm@ 4000rpm,5,1998 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Tata,Tata Zest Revotron 1.2 XT,Petrol,20000,21.21 kmpl,91Nm@ 4250rpm,5,1248 CC,16,"Comapany Name:Royal Sundaram,Policy Plan:7234"
Maruti,Maruti Ertiga ZDI,Diesel,60000,25.17 kmpl,112Nm@ 4000rpm,7,1248 CC,16,"Comapany Name:Royal Sundaram,Policy Plan:7234"
Hyundai,Hyundai i20 Asta 1.4 CRDi,Diesel,25000,19.7 kmpl,360Nm@ 1750-2800rpm,5,1498 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Maruti,Maruti Alto 800 LXI,Petrol,52000,21.12 kmpl,113.75Nm@ 4000rpm,5,1498 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Tata,Tata Zest Quadrajet 1.3 75PS XMS,Diesel,44000,21.4 kmpl,62Nm@ 3000rpm,5,1498 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Maruti,Maruti Alto LXI,Petrol,17000,15.4 kmpl,110Nm@ 3750rpm,5,1368 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Honda,Honda Amaze S i-Dtech,Diesel,35000,17.0 kmpl,146Nm at 4800 rpm,5,2494 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Hyundai,Hyundai i20 Sportz 1.4 CRDi,Diesel,120000,25.01 kmpl,343Nm@ 1400-3400rpm,5,2956 CC,16,"Comapany Name:Royal Sundaram,Policy Plan:7234"
Volkswagen,Volkswagen Vento Diesel Breeze,Diesel,100000,15.96 kmpl,114.7Nm@ 4000rpm,5,1498 CC,16,"Comapany Name:Royal Sundaram,Policy Plan:7234"
Maruti,Maruti Swift Dzire ZDI,Diesel,300000,22.74 kmpl,200Nm@ 1400-3400rpm,5,2956 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Honda,Honda WR-V i-VTEC VX,Petrol,90000,20.51 kmpl,195Nm@ 1400-2200rpm,5,1997 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Tata,Tata Indigo TDI,Diesel,186000,,259.9Nm@ 1900-2750rpm,5,998 CC,16,"Comapany Name:Royal Sundaram,Policy Plan:7234"
Hyundai,Hyundai Grand i10 Asta Option,Petrol,79000,17.01 kmpl,200Nm@ 1750rpm,5,1197 CC,16,"Comapany Name:Royal Sundaram,Policy Plan:7234"
Toyota,Toyota Innova 2.5 GX (Diesel) 7 Seater,Diesel,120000,16.8 kmpl,20.4@ 1400-3400(kgm@ rpm),7,1582 CC,16,"Comapany Name:Royal Sundaram,Policy Plan:7234"
Honda,Honda WR-V i-DTEC VX,Diesel,59300,18.2 kmpl,72Nm@ 4386rpm,5,1396 CC,16,"Comapany Name:Royal Sundaram,Policy Plan:7234"
Maruti,Maruti Ciaz VDi Plus,Diesel,120000,15.1 kmpl,200Nm@ 1400-2200rpm,5,1498 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Hyundai,Hyundai i10 Magna,Petrol,60000,15.64 kmpl,190Nm@ 1750-3000rpm,5,1197 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Tata,Tata Manza Club Class Quadrajet90 EX,Diesel,60000,11.79 kmpl,153Nm@ 3800rpm,5,1193 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Maruti,Maruti Vitara Brezza ZDi,Diesel,80000,,102Nm@ 4000rpm,5,1193 CC,16,"Comapany Name:Royal Sundaram,Policy Plan:7234"
Toyota,Toyota Innova Crysta 2.8 GX AT BSIV,Diesel,11500,23.95 kmpl,113Nm@ 4200rpm,7,2179 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Toyota,Toyota Innova 2.5 VX (Diesel) 8 Seater,Diesel,56000,20.36 kmpl,74.5Nm@ 4000rpm,8,1194 CC,16,"Comapany Name:Royal Sundaram,Policy Plan:7234"
Maruti,Maruti Ertiga VDI,Diesel,68000,22.32 kmpl,200Nm@ 1750rpm,7,2179 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Ford,Ford Figo Aspire 1.5 TDCi Trend,Diesel,25000,13.6 kmpl,114Nm@ 3500rpm,5,1197 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Ford,Ford Figo Diesel EXI,Diesel,25000,22.37 kmpl,114Nm@ 3500rpm,5,1186 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Maruti,Maruti Swift VDI BSIV,Diesel,100000,19.33 kmpl,104Nm@ 4000rpm,5,814 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
BMW,BMW 3 Series 320d Sedan,Diesel,95000,14.1 kmpl,180Nm@ 1440-1500rpm,5,1396 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Maruti,Maruti Zen Estilo 1.1 LX BSIII,Petrol,100000,18.0 kmpl,114Nm@ 4000rpm,5,1197 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Maruti,Maruti Zen Estilo 1.1 LX BSIII,Petrol,90000,19.16 kmpl,,5,1197 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Mercedes-Benz,Mercedes-Benz E-Class E 250 Elegance,Petrol,47000,21.79 kmpl,197Nm@ 1750rpm,5,1248 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Hyundai,Hyundai i20 Sportz Option 1.4 CRDi,Diesel,175000,27.39 kmpl,190Nm@ 2000rpm,5,1399 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Mahindra,Mahindra Scorpio S10 7 Seater,Diesel,60000,18.2 kmpl,114Nm@ 4000rpm,7,1396 CC,16,"Comapany Name:Royal Sundaram,Policy Plan:7234"
Maruti,Maruti Omni LPG CARGO BSIII W IMMOBILISER,LPG,300000,12.99 kmpl,180 Nm at 1440-1500rpm,5,1396 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Hyundai,Hyundai i20 Magna,Petrol,150000,22.0 kmpl,190Nm@ 2000rpm,5,998 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Honda,Honda Amaze i-VTEC Privilege Edition,Petrol,110000,16.78 kmpl,22.4 kgm at 1750-2750rpm,5,1248 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Hyundai,Hyundai Verna 1.6 SX,Diesel,25000,22.0 kmpl,72Nm@ 4386rpm,5,1399 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Volkswagen,Volkswagen Vento Diesel Highline,Diesel,95000,24.0 kmpl,62Nm@ 3000rpm,5,2494 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Hyundai,Hyundai i20 Active 1.4 SX Dual Tone,Diesel,100000,16.78 kmpl,113Nm@ 4500rpm,5,1198 CC,16,"Comapany Name:Royal Sundaram,Policy Plan:7234"
Maruti,Maruti Ertiga VDI,Diesel,20000,16.78 kmpl,113.75nm@ 4000rpm,7,1086 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Hyundai,Hyundai Verna 1.6 SX CRDi (O),Diesel,84000,19.0 kmpl,190Nm@ 2000rpm,5,1197 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Maruti,Maruti Ciaz ZDi,Diesel,40000,14.3 kmpl,219.7Nm@ 1500-2750rpm,5,1197 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Ford,Ford Figo 1.2P Titanium MT,Petrol,100000,16.8 kmpl,135.4Nm@ 2500rpm,5,1199 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Hyundai,Hyundai i10 Sportz,Petrol,120000,27.39 kmpl,135.4Nm@ 2500rpm,5,2179 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Tata,Tata Indigo CS eGLX BS IV,Petrol,80000,17.57 kmpl,96.1Nm@ 3000rpm,5,1248 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Renault,Renault Duster 110PS Diesel RxZ,Diesel,175000,20.77 kmpl,62Nm@ 3000rpm,5,1248 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Hyundai,Hyundai i20 Magna,Petrol,30000,21.27 kmpl,114.7Nm@ 4000rpm,5,2494 CC,16,"Comapany Name:Royal Sundaram,Policy Plan:7234"
Hyundai,Hyundai i20 1.4 CRDi Asta,Diesel,30000,22.74 kmpl,114.7Nm@ 4000rpm,5,1493 CC,16,"Comapany Name:Royal Sundaram,Policy Plan:7234"
Hyundai,Hyundai i10 Sportz,Petrol,28000,22.95 kmpl,113.75nm@ 4000rpm,5,3198 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Maruti,Maruti Alto LXi,Petrol,20000,19.7 kmpl,99Nm@ 4500rpm,5,1186 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Tata,Tata Manza Aura (ABS) Quadrajet BS IV,Diesel,89322,25.8 kmpl,"11.4 kgm at 4,000 rpm",5,1086 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Hyundai,Hyundai i20 Asta 1.2,Petrol,76000,21.9 kmpl,150Nm@ 1750rpm,5,1582 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Volkswagen,Volkswagen Vento Diesel Highline,Diesel,70000,20.5 kmpl,62Nm@ 3000rpm,5,796 CC,16,"Comapany Name:Royal Sundaram,Policy Plan:7234"
Tata,Tata Tigor 1.2 Revotron XT,Petrol,110000,23.4 kmpl,62Nm@ 3000rpm,5,1197 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Mahindra,Mahindra XUV500 W8 AWD,Diesel,120000,17.5 kmpl,"24@ 1,900-2,750(kgm@ rpm)",7,1396 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Maruti,Maruti Alto 800 VXI,Petrol,110000,21.03 kmpl,84Nm@ 3500rpm,5,1248 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Maruti,Maruti Wagon R LXI LPG BSIV,LPG,90000,19.61 kmpl,62Nm@ 3000rpm,5,814 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Tata,Tata Indica Vista TDI LX,Diesel,60000,18.9 kmpl,190Nm@ 2000rpm,5,1197 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Hyundai,Hyundai Accent GLS,Petrol,48300,18.2 kmpl,195Nm@ 1400-2200rpm,5,2494 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Maruti,Maruti Swift VDI,Diesel,63000,12.99 kmpl,84Nm@ 3500rpm,5,1197 CC,16,"Comapany Name:Royal Sundaram,Policy Plan:7234"
Hyundai,Hyundai i10 Sportz Option,Petrol,110000,25.5 kmpl,"12.7@ 2,700(kgm@ rpm)",5,1248 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Mahindra,Mahindra Scorpio S3 9 Seater BSIV,Diesel,120000,26.21 kmpl,190Nm@ 2000rpm,7,1498 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Ford,Ford Figo Diesel EXI,Diesel,23511,20.36 kmpl,114.7Nm@ 4000rpm,5,1396 CC,16,"Comapany Name:Royal Sundaram,Policy Plan:7234"
Renault,Renault KWID RXL,Petrol,22512,21.02 kmpl,114.7Nm@ 4000rpm,5,1248 CC,16,"Comapany Name:Royal Sundaram,Policy Plan:7234"
Mahindra,Mahindra Bolero 2011-2019 ZLX BSIII,Diesel,120000,24.3 kmpl,111.7Nm@ 4000rpm,7,998 CC,16,"Comapany Name:Royal Sundaram,Policy Plan:7234"
Hyundai,Hyundai Elite i20 Magna Plus BSIV,Petrol,120000,11.36 kmpl,113Nm@ 4500rpm,5,1248 CC,16,"Comapany Name:Royal Sundaram,Policy Plan:7234"
Hyundai,Hyundai Grand i10 Magna,Petrol,100000,12.99 kmpl,84Nm@ 3500rpm,5,998 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Renault,Renault KWID RXT,Petrol,70000,20.77 kmpl,111.7Nm@ 4000rpm,5,796 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Maruti,Maruti Swift Dzire VDI,Diesel,15000,25.83 kmpl,154.9Nm@ 4200rpm,5,1248 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Hyundai,Hyundai Santro Xing GL Plus,Petrol,16500,21.64 kmpl,104Nm@ 4000rpm,5,1198 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Mahindra,Mahindra Bolero Power Plus ZLX,Diesel,50000,20.0 kmpl,190Nm@ 2000rpm,7,1968 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Maruti,Maruti Wagon R LXI Minor,Petrol,19000,25.2 kmpl,91Nm@ 4250rpm,5,2487 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Maruti,Maruti Alto LX,Petrol,50000,,250Nm@ 1500-3000rpm,5,1999 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Honda,Honda Amaze S AT i-Vtech,Petrol,70000,18.0 kmpl,195Nm@ 1400-2200rpm,5,3604 CC,16,"Comapany Name:Royal Sundaram,Policy Plan:7234"
Honda,Honda Amaze S AT i-Vtech,Petrol,70000,16.07 kmpl,195Nm@ 1400-2200rpm,5,1999 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Honda,Honda Brio S MT,Petrol,120000,18.2 kmpl,195Nm@ 1400-2200rpm,5,1995 CC,16,"Comapany Name:Royal Sundaram,Policy Plan:7234"
Mahindra,Mahindra Bolero 2011-2019 Plus AC,Diesel,60000,18.2 kmpl,99.04Nm@ 4500rpm,9,2354 CC,16,"Comapany Name:Royal Sundaram,Policy Plan:7234"
Hyundai,Hyundai EON Magna Plus,Petrol,60000,10.93 kmpl,320Nm@ 1700-2700rpm,5,1798 CC,16,"Comapany Name:Royal Sundaram,Policy Plan:7234"
Maruti,Maruti Omni 8 Seater BSII,Petrol,76000,,190Nm@ 2000rpm,8,1248 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Jaguar,Jaguar XE 2016-2019 2.0L Diesel Prestige,Diesel,70000,23.0 kmpl,190Nm@ 2000rpm,5,2354 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Jaguar,Jaguar XF 2.0 Diesel Portfolio,Diesel,80000,22.54 kmpl,59Nm@ 2500rpm,5,2179 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Tata,Tata Safari Storme EX,Diesel,210000,15.4 kmpl,20.4@ 1400-3400(kgm@ rpm),7,1461 CC,16,"Comapany Name:Royal Sundaram,Policy Plan:7234"
Volvo,Volvo XC40 D4 Inscription BSIV,Diesel,128000,10.9 km/kg,180Nm@ 1440-1500rpm,5,2987 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Toyota,Toyota Camry 2.5 Hybrid,Petrol,5000,,96Nm@ 3500rpm,5,1582 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Maruti,Maruti Wagon R LXI,Petrol,70000,,77Nm@ 3500rpm,5,1798 CC,16,"Comapany Name:Royal Sundaram,Policy Plan:7234"
Maruti,Maruti Baleno Alpha 1.3,Diesel,85000,18.5 kmpl,190Nm@ 2000rpm,5,1969 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Honda,Honda Jazz VX,Petrol,25000,17.8 kmpl,200Nm@ 1750rpm,5,1248 CC,16,"Comapany Name:Royal Sundaram,Policy Plan:7234"
Toyota,Toyota Innova 2.5 VX (Diesel) 7 Seater,Diesel,15000,22.32 kmpl,113Nm@ 4200rpm,7,2523 CC,16,"Comapany Name:Royal Sundaram,Policy Plan:7234"
Maruti,Maruti Swift AMT VVT VXI,Petrol,30000,20.54 kmpl,114Nm@ 4000rpm,5,1197 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Toyota,Toyota Etios VX,Petrol,80000,21.19 kmpl,59Nm@ 2500rpm,5,1197 CC,16,"Comapany Name:Royal Sundaram,Policy Plan:7234"
Maruti,Maruti Swift AMT ZXI,Petrol,40000,25.47 kmpl,259.87nm@ 1500-3000rpm,5,814 CC,16,"Comapany Name:Royal Sundaram,Policy Plan:7234"
Hyundai,Hyundai Grand i10 1.2 CRDi Sportz,Diesel,160000,22.32 kmpl,195Nm@ 1400-2200rpm,5,796 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
BMW,BMW X4 M Sport X xDrive20d,Diesel,108000,26.21 kmpl,259.9Nm@ 1900-2750rpm,5,796 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
BMW,BMW X4 M Sport X xDrive20d,Diesel,120000,18.16 kmpl,"25.5@ 1,900(kgm@ rpm)",5,2179 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Honda,Honda Amaze V CVT Petrol BSIV,Petrol,55000,20.36 kmpl,96.1Nm@ 3000rpm,5,2179 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Volvo,Volvo V40 D3 R-Design,Diesel,110000,15.64 kmpl,320Nm@ 1700-2700rpm,5,1061 CC,16,"Comapany Name:Royal Sundaram,Policy Plan:7234"
Tata,Tata Zest Quadrajet 1.3 XM,Diesel,80000,19.01 kmpl,,5,1493 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Hyundai,Hyundai i20 Magna Optional 1.4 CRDi,Diesel,110000,18.5 kmpl,109Nm@ 4500rpm,5,796 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
Mahindra,Mahindra Thar CRDe,Diesel,62900,23.0 kmpl,90Nm@ 3500rpm,6,1399 CC,6,"Comapany Name:HDFC Argo,Policy Plan:8500"
